SUBJECT,TIME,Value,Flag Codes
TOT,2007-07,8.5,
TOT,2007-08,8.4,
TOT,2007-09,8.4,
TOT,2007-10,8.3,
TOT,2007-11,8.2,
TOT,2007-12,8.1,
TOT,2008-01,8.0,
TOT,2008-02,7.9,
TOT,2008-03,7.8,
TOT,2008-04,7.7,
TOT,2008-05,7.6,
TOT,2008-06,7.4,
TOT,2008-07,7.3,
TOT,2008-08,7.1,
TOT,2008-09,7.0,
TOT,2008-10,7.0,
TOT,2008-11,7.0,
TOT,2008-12,7.0,
TOT,2009-01,7.1,
TOT,2009-02,7.1,
TOT,2009-03,7.2,
TOT,2009-04,7.3,
TOT,2009-05,7.3,
TOT,2009-06,7.4,
TOT,2009-07,7.4,
TOT,2009-08,7.4,
TOT,2009-09,7.3,
TOT,2009-10,7.2,
TOT,2009-11,7.1,
TOT,2009-12,7.1,
TOT,2010-01,7.0,
TOT,2010-02,7.0,
TOT,2010-03,6.9,
TOT,2010-04,6.8,
TOT,2010-05,6.7,
TOT,2010-06,6.5,
TOT,2010-07,6.4,
TOT,2010-08,6.4,
TOT,2010-09,6.3,
TOT,2010-10,6.3,
TOT,2010-11,6.2,
TOT,2010-12,6.1,
TOT,2011-01,6.0,
TOT,2011-02,5.9,
TOT,2011-03,5.7,
TOT,2011-04,5.6,
TOT,2011-05,5.6,
TOT,2011-06,5.5,
TOT,2011-07,5.5,
TOT,2011-08,5.4,
TOT,2011-09,5.4,
TOT,2011-10,5.3,
TOT,2011-11,5.2,
TOT,2011-12,5.2,
TOT,2012-01,5.1,
TOT,2012-02,5.1,
TOT,2012-03,5.1,
TOT,2012-04,5.1,
TOT,2012-05,5.1,
TOT,2012-06,5.1,
TOT,2012-07,5.1,
TOT,2012-08,5.0,
TOT,2012-09,5.0,
TOT,2012-10,5.0,
TOT,2012-11,5.0,
TOT,2012-12,5.0,
TOT,2013-01,5.1,
TOT,2013-02,5.1,
TOT,2013-03,5.0,
TOT,2013-04,5.0,
TOT,2013-05,5.0,
TOT,2013-06,4.9,
TOT,2013-07,4.9,
TOT,2013-08,4.9,
TOT,2013-09,4.9,
TOT,2013-10,4.8,
TOT,2013-11,4.8,
TOT,2013-12,4.9,
TOT,2014-01,4.8,
TOT,2014-02,4.8,
TOT,2014-03,4.8,
TOT,2014-04,4.8,
TOT,2014-05,4.7,
TOT,2014-06,4.7,
TOT,2014-07,4.7,
TOT,2014-08,4.7,
TOT,2014-09,4.7,
TOT,2014-10,4.7,
TOT,2014-11,4.6,
TOT,2014-12,4.6,
TOT,2015-01,4.5,
TOT,2015-02,4.5,
TOT,2015-03,4.5,
TOT,2015-04,4.4,
TOT,2015-05,4.4,
TOT,2015-06,4.4,
TOT,2015-07,4.3,
TOT,2015-08,4.3,
TOT,2015-09,4.3,
TOT,2015-10,4.3,
TOT,2015-11,4.2,
TOT,2015-12,4.2,
TOT,2016-01,4.2,
TOT,2016-02,4.1,
TOT,2016-03,4.1,
TOT,2016-04,4.0,
TOT,2016-05,4.0,
TOT,2016-06,4.0,
TOT,2016-07,3.9,
TOT,2016-08,3.9,
TOT,2016-09,3.8,
TOT,2016-10,3.8,
TOT,2016-11,3.7,
TOT,2016-12,3.7,
TOT,2017-01,3.7,
TOT,2017-02,3.7,
TOT,2017-03,3.7,
TOT,2017-04,3.6,
TOT,2017-05,3.6,
TOT,2017-06,3.6,
TOT,2017-07,3.5,
TOT,2017-08,3.5,
TOT,2017-09,3.5,
TOT,2017-10,3.5,
TOT,2017-11,3.4,
TOT,2017-12,3.4,
TOT,2018-01,3.3,
TOT,2018-02,3.3,
TOT,2018-03,3.3,
TOT,2018-04,3.3,
TOT,2018-05,3.2,
TOT,2018-06,3.2,
TOT,2018-07,3.2,
TOT,2018-08,3.2,
TOT,2018-09,3.2,
TOT,2018-10,3.1,
TOT,2018-11,3.1,
TOT,2018-12,3.1,
TOT,2019-01,3.1,
TOT,2019-02,3.0,
TOT,2019-03,3.0,
TOT,2019-04,3.0,
TOT,2019-05,2.9,
TOT,2019-06,2.9,
TOT,2019-07,2.9,
TOT,2019-08,2.9,
TOT,2019-09,2.9,
TOT,2019-10,3.0,
TOT,2019-11,3.1,
TOT,2019-12,3.2,
TOT,2020-01,3.2,
TOT,2020-02,3.3,
TOT,2020-03,3.4,
TOT,2020-04,3.5,
TOT,2020-05,3.7,
TOT,2020-06,3.8,
TOT,2020-07,3.8,
TOT,2020-08,3.9,
TOT,2020-09,3.9,
TOT,2020-10,3.9,
TOT,2020-11,3.9,
TOT,2020-12,3.9,
TOT,2021-01,3.9,
TOT,2021-02,3.9,
TOT,2021-03,3.9,
TOT,2021-04,3.8,
TOT,2021-05,3.7,
TOT,2021-06,3.6,
TOT,2021-07,3.5,
TOT,2021-08,3.4,
TOT,2021-09,3.4,
TOT,2021-10,3.3,
TOT,2021-11,3.3,
TOT,2021-12,3.2,
TOT,2022-01,3.1,
TOT,2022-02,3.1,
TOT,2022-03,3.0,
TOT,2022-04,3.0,
TOT,2022-05,3.0,
TOT,2022-06,3.0,
TOT,2022-07,3.1,
TOT,2022-08,3.1,
TOT,2022-09,3.1,
TOT,2022-10,3.1,
TOT,2022-11,3.0,
TOT,2022-12,3.0,
TOT,2023-01,2.9,
TOT,2023-02,2.9,
MEN,1991-01,4.3,
MEN,1991-02,4.3,
MEN,1991-03,4.3,
MEN,1991-04,4.3,
MEN,1991-05,4.4,
MEN,1991-06,4.4,
MEN,1991-07,4.5,
MEN,1991-08,4.6,
MEN,1991-09,4.6,
MEN,1991-10,4.7,
MEN,1991-11,4.7,
MEN,1991-12,4.7,
MEN,1992-01,4.7,
MEN,1992-02,4.7,
MEN,1992-03,4.8,
MEN,1992-04,4.9,
MEN,1992-05,5.0,
MEN,1992-06,5.1,
MEN,1992-07,5.2,
MEN,1992-08,5.3,
MEN,1992-09,5.5,
MEN,1992-10,5.6,
MEN,1992-11,5.7,
MEN,1992-12,5.8,
MEN,1993-01,5.9,
MEN,1993-02,6.0,
MEN,1993-03,6.1,
MEN,1993-04,6.2,
MEN,1993-05,6.3,
MEN,1993-06,6.4,
MEN,1993-07,6.5,
MEN,1993-08,6.6,
MEN,1993-09,6.7,
MEN,1993-10,6.8,
MEN,1993-11,6.9,
MEN,1993-12,7.0,
MEN,1994-01,7.1,
MEN,1994-02,7.2,
MEN,1994-03,7.3,
MEN,1994-04,7.3,
MEN,1994-05,7.3,
MEN,1994-06,7.2,
MEN,1994-07,7.2,
MEN,1994-08,7.2,
MEN,1994-09,7.1,
MEN,1994-10,7.1,
MEN,1994-11,7.1,
MEN,1994-12,7.0,
MEN,1995-01,7.0,
MEN,1995-02,6.9,
MEN,1995-03,6.8,
MEN,1995-04,6.9,
MEN,1995-05,6.9,
MEN,1995-06,7.0,
MEN,1995-07,7.1,
MEN,1995-08,7.2,
MEN,1995-09,7.3,
MEN,1995-10,7.4,
MEN,1995-11,7.5,
MEN,1995-12,7.6,
MEN,1996-01,7.7,
MEN,1996-02,7.8,
MEN,1996-03,7.9,
MEN,1996-04,8.0,
MEN,1996-05,8.1,
MEN,1996-06,8.1,
MEN,1996-07,8.2,
MEN,1996-08,8.3,
MEN,1996-09,8.4,
MEN,1996-10,8.5,
MEN,1996-11,8.6,
MEN,1996-12,8.7,
MEN,1997-01,8.8,
MEN,1997-02,8.9,
MEN,1997-03,8.9,
MEN,1997-04,9.0,
MEN,1997-05,9.0,
MEN,1997-06,9.0,
MEN,1997-07,9.0,
MEN,1997-08,9.0,
MEN,1997-09,9.0,
MEN,1997-10,9.0,
MEN,1997-11,9.0,
MEN,1997-12,9.0,
MEN,1998-01,9.0,
MEN,1998-02,9.0,
MEN,1998-03,9.0,
MEN,1998-04,9.0,
MEN,1998-05,8.9,
MEN,1998-06,8.9,
MEN,1998-07,8.8,
MEN,1998-08,8.7,
MEN,1998-09,8.7,
MEN,1998-10,8.6,
MEN,1998-11,8.6,
MEN,1998-12,8.5,
MEN,1999-01,8.5,
MEN,1999-02,8.4,
MEN,1999-03,8.3,
MEN,1999-04,8.3,
MEN,1999-05,8.2,
MEN,1999-06,8.2,
MEN,1999-07,8.1,
MEN,1999-08,8.1,
MEN,1999-09,8.0,
MEN,1999-10,8.0,
MEN,1999-11,7.9,
MEN,1999-12,7.9,
MEN,2000-01,7.8,
MEN,2000-02,7.8,
MEN,2000-03,7.7,
MEN,2000-04,7.7,
MEN,2000-05,7.7,
MEN,2000-06,7.7,
MEN,2000-07,7.6,
MEN,2000-08,7.6,
MEN,2000-09,7.6,
MEN,2000-10,7.6,
MEN,2000-11,7.6,
MEN,2000-12,7.5,
MEN,2001-01,7.5,
MEN,2001-02,7.5,
MEN,2001-03,7.5,
MEN,2001-04,7.5,
MEN,2001-05,7.6,
MEN,2001-06,7.6,
MEN,2001-07,7.7,
MEN,2001-08,7.8,
MEN,2001-09,7.9,
MEN,2001-10,8.0,
MEN,2001-11,8.0,
MEN,2001-12,8.1,
MEN,2002-01,8.2,
MEN,2002-02,8.2,
MEN,2002-03,8.3,
MEN,2002-04,8.4,
MEN,2002-05,8.5,
MEN,2002-06,8.6,
MEN,2002-07,8.8,
MEN,2002-08,8.9,
MEN,2002-09,9.0,
MEN,2002-10,9.2,
MEN,2002-11,9.3,
MEN,2002-12,9.5,
MEN,2003-01,9.7,
MEN,2003-02,9.8,
MEN,2003-03,9.9,
MEN,2003-04,10.0,
MEN,2003-05,10.1,
MEN,2003-06,10.1,
MEN,2003-07,10.1,
MEN,2003-08,10.0,
MEN,2003-09,10.0,
MEN,2003-10,10.0,
MEN,2003-11,9.9,
MEN,2003-12,9.9,
MEN,2004-01,9.9,
MEN,2004-02,10.5,
MEN,2004-03,10.4,
MEN,2004-04,10.4,
MEN,2004-05,10.4,
MEN,2004-06,10.4,
MEN,2004-07,10.5,
MEN,2004-08,10.6,
MEN,2004-09,10.7,
MEN,2004-10,10.8,
MEN,2004-11,10.9,
MEN,2004-12,11.0,
MEN,2005-01,11.1,
MEN,2005-02,11.2,
MEN,2005-03,11.2,
MEN,2005-04,11.5,
MEN,2005-05,11.6,
MEN,2005-06,11.6,
MEN,2005-07,11.6,
MEN,2005-08,11.5,
MEN,2005-09,11.4,
MEN,2005-10,11.2,
MEN,2005-11,11.0,
MEN,2005-12,10.9,
MEN,2006-01,10.8,
MEN,2006-02,10.7,
MEN,2006-03,10.6,
MEN,2006-04,10.5,
MEN,2006-05,10.3,
MEN,2006-06,10.1,
MEN,2006-07,10.0,
MEN,2006-08,10.0,
MEN,2006-09,9.9,
MEN,2006-10,9.8,
MEN,2006-11,9.6,
MEN,2006-12,9.4,
MEN,2007-01,9.2,
MEN,2007-02,8.9,
MEN,2007-03,8.8,
MEN,2007-04,8.6,
MEN,2007-05,8.5,
MEN,2007-06,8.4,
MEN,2007-07,8.3,
MEN,2007-08,8.3,
MEN,2007-09,8.2,
MEN,2007-10,8.1,
MEN,2007-11,8.0,
MEN,2007-12,7.9,
MEN,2008-01,7.8,
MEN,2008-02,7.7,
MEN,2008-03,7.6,
MEN,2008-04,7.5,
MEN,2008-05,7.3,
MEN,2008-06,7.2,
MEN,2008-07,7.0,
MEN,2008-08,6.9,
MEN,2008-09,6.8,
MEN,2008-10,6.8,
MEN,2008-11,6.9,
MEN,2008-12,7.0,
MEN,2009-01,7.1,
MEN,2009-02,7.3,
MEN,2009-03,7.4,
MEN,2009-04,7.6,
MEN,2009-05,7.7,
MEN,2009-06,7.8,
MEN,2009-07,7.8,
MEN,2009-08,7.8,
MEN,2009-09,7.8,
MEN,2009-10,7.7,
MEN,2009-11,7.6,
MEN,2009-12,7.5,
MEN,2010-01,7.4,
MEN,2010-02,7.4,
MEN,2010-03,7.3,
MEN,2010-04,7.2,
MEN,2010-05,7.1,
MEN,2010-06,7.0,
MEN,2010-07,6.9,
MEN,2010-08,6.8,
MEN,2010-09,6.7,
MEN,2010-10,6.7,
MEN,2010-11,6.6,
MEN,2010-12,6.4,
MEN,2011-01,6.3,
MEN,2011-02,6.1,
MEN,2011-03,6.0,
MEN,2011-04,5.8,
MEN,2011-05,5.8,
MEN,2011-06,5.7,
MEN,2011-07,5.6,
MEN,2011-08,5.6,
MEN,2011-09,5.5,
MEN,2011-10,5.5,
MEN,2011-11,5.4,
MEN,2011-12,5.4,
MEN,2012-01,5.4,
MEN,2012-02,5.4,
MEN,2012-03,5.4,
MEN,2012-04,5.3,
MEN,2012-05,5.3,
MEN,2012-06,5.3,
MEN,2012-07,5.3,
MEN,2012-08,5.2,
MEN,2012-09,5.2,
MEN,2012-10,5.2,
MEN,2012-11,5.2,
MEN,2012-12,5.2,
MEN,2013-01,5.3,
MEN,2013-02,5.3,
MEN,2013-03,5.3,
MEN,2013-04,5.3,
MEN,2013-05,5.3,
MEN,2013-06,5.2,
MEN,2013-07,5.2,
MEN,2013-08,5.2,
MEN,2013-09,5.1,
MEN,2013-10,5.1,
MEN,2013-11,5.1,
MEN,2013-12,5.1,
MEN,2014-01,5.1,
MEN,2014-02,5.1,
MEN,2014-03,5.1,
MEN,2014-04,5.1,
MEN,2014-05,5.0,
MEN,2014-06,5.0,
MEN,2014-07,5.0,
MEN,2014-08,5.0,
MEN,2014-09,5.0,
MEN,2014-10,5.0,
MEN,2014-11,5.0,
MEN,2014-12,4.9,
MEN,2015-01,4.9,
MEN,2015-02,4.8,
MEN,2015-03,4.8,
MEN,2015-04,4.8,
MEN,2015-05,4.8,
MEN,2015-06,4.7,
MEN,2015-07,4.7,
MEN,2015-08,4.6,
MEN,2015-09,4.6,
MEN,2015-10,4.5,
MEN,2015-11,4.5,
MEN,2015-12,4.4,
MEN,2016-01,4.4,
MEN,2016-02,4.3,
MEN,2016-03,4.3,
MEN,2016-04,4.3,
MEN,2016-05,4.3,
MEN,2016-06,4.3,
MEN,2016-07,4.3,
MEN,2016-08,4.3,
MEN,2016-09,4.2,
MEN,2016-10,4.2,
MEN,2016-11,4.1,
MEN,2016-12,4.1,
MEN,2017-01,4.1,
MEN,2017-02,4.0,
MEN,2017-03,4.0,
MEN,2017-04,4.0,
MEN,2017-05,4.0,
MEN,2017-06,3.9,
MEN,2017-07,3.9,
MEN,2017-08,3.8,
MEN,2017-09,3.8,
MEN,2017-10,3.7,
MEN,2017-11,3.7,
MEN,2017-12,3.7,
MEN,2018-01,3.7,
MEN,2018-02,3.7,
MEN,2018-03,3.7,
MEN,2018-04,3.7,
MEN,2018-05,3.7,
MEN,2018-06,3.6,
MEN,2018-07,3.6,
MEN,2018-08,3.6,
MEN,2018-09,3.5,
MEN,2018-10,3.5,
MEN,2018-11,3.4,
MEN,2018-12,3.4,
MEN,2019-01,3.4,
MEN,2019-02,3.4,
MEN,2019-03,3.3,
MEN,2019-04,3.3,
MEN,2019-05,3.3,
MEN,2019-06,3.3,
MEN,2019-07,3.3,
MEN,2019-08,3.3,
MEN,2019-09,3.4,
MEN,2019-10,3.4,
MEN,2019-11,3.5,
MEN,2019-12,3.5,
MEN,2020-01,3.6,
MEN,2020-02,3.7,
MEN,2020-03,3.8,
MEN,2020-04,3.9,
MEN,2020-05,4.0,
MEN,2020-06,4.1,
MEN,2020-07,4.2,
MEN,2020-08,4.2,
MEN,2020-09,4.2,
MEN,2020-10,4.2,
MEN,2020-11,4.2,
MEN,2020-12,4.2,
MEN,2021-01,4.2,
MEN,2021-02,4.2,
MEN,2021-03,4.2,
MEN,2021-04,4.1,
MEN,2021-05,4.1,
MEN,2021-06,4.0,
MEN,2021-07,3.9,
MEN,2021-08,3.8,
MEN,2021-09,3.7,
MEN,2021-10,3.7,
MEN,2021-11,3.6,
MEN,2021-12,3.5,
MEN,2022-01,3.4,
MEN,2022-02,3.4,
MEN,2022-03,3.3,
MEN,2022-04,3.3,
MEN,2022-05,3.2,
MEN,2022-06,3.2,
MEN,2022-07,3.3,
MEN,2022-08,3.3,
MEN,2022-09,3.2,
MEN,2022-10,3.2,
MEN,2022-11,3.1,
MEN,2022-12,3.1,
MEN,2023-01,3.0,
MEN,2023-02,3.0,
WOMEN,1991-01,6.5,
WOMEN,1991-02,6.5,
WOMEN,1991-03,6.6,
WOMEN,1991-04,6.6,
WOMEN,1991-05,6.7,
WOMEN,1991-06,6.8,
WOMEN,1991-07,6.9,
WOMEN,1991-08,7.1,
WOMEN,1991-09,7.3,
WOMEN,1991-10,7.4,
WOMEN,1991-11,7.5,
WOMEN,1991-12,7.6,
WOMEN,1992-01,7.8,
WOMEN,1992-02,7.9,
WOMEN,1992-03,8.0,
WOMEN,1992-04,8.2,
WOMEN,1992-05,8.3,
WOMEN,1992-06,8.4,
WOMEN,1992-07,8.6,
WOMEN,1992-08,8.7,
WOMEN,1992-09,8.8,
WOMEN,1992-10,8.8,
WOMEN,1992-11,8.9,
WOMEN,1992-12,9.0,
WOMEN,1993-01,9.1,
WOMEN,1993-02,9.2,
WOMEN,1993-03,9.2,
WOMEN,1993-04,9.3,
WOMEN,1993-05,9.4,
WOMEN,1993-06,9.5,
WOMEN,1993-07,9.6,
WOMEN,1993-08,9.7,
WOMEN,1993-09,9.8,
WOMEN,1993-10,9.9,
WOMEN,1993-11,9.9,
WOMEN,1993-12,10.0,
WOMEN,1994-01,10.1,
WOMEN,1994-02,10.2,
WOMEN,1994-03,10.2,
WOMEN,1994-04,10.3,
WOMEN,1994-05,10.2,
WOMEN,1994-06,10.2,
WOMEN,1994-07,10.2,
WOMEN,1994-08,10.1,
WOMEN,1994-09,10.1,
WOMEN,1994-10,10.0,
WOMEN,1994-11,9.9,
WOMEN,1994-12,9.9,
WOMEN,1995-01,9.8,
WOMEN,1995-02,9.8,
WOMEN,1995-03,9.7,
WOMEN,1995-04,9.7,
WOMEN,1995-05,9.6,
WOMEN,1995-06,9.6,
WOMEN,1995-07,9.6,
WOMEN,1995-08,9.6,
WOMEN,1995-09,9.6,
WOMEN,1995-10,9.6,
WOMEN,1995-11,9.6,
WOMEN,1995-12,9.6,
WOMEN,1996-01,9.6,
WOMEN,1996-02,9.6,
WOMEN,1996-03,9.6,
WOMEN,1996-04,9.6,
WOMEN,1996-05,9.7,
WOMEN,1996-06,9.7,
WOMEN,1996-07,9.8,
WOMEN,1996-08,9.9,
WOMEN,1996-09,10.0,
WOMEN,1996-10,10.1,
WOMEN,1996-11,10.2,
WOMEN,1996-12,10.3,
WOMEN,1997-01,10.4,
WOMEN,1997-02,10.4,
WOMEN,1997-03,10.5,
WOMEN,1997-04,10.5,
WOMEN,1997-05,10.6,
WOMEN,1997-06,10.6,
WOMEN,1997-07,10.6,
WOMEN,1997-08,10.5,
WOMEN,1997-09,10.5,
WOMEN,1997-10,10.5,
WOMEN,1997-11,10.5,
WOMEN,1997-12,10.5,
WOMEN,1998-01,10.5,
WOMEN,1998-02,10.5,
WOMEN,1998-03,10.4,
WOMEN,1998-04,10.4,
WOMEN,1998-05,10.3,
WOMEN,1998-06,10.2,
WOMEN,1998-07,10.1,
WOMEN,1998-08,10.0,
WOMEN,1998-09,9.9,
WOMEN,1998-10,9.8,
WOMEN,1998-11,9.7,
WOMEN,1998-12,9.6,
WOMEN,1999-01,9.5,
WOMEN,1999-02,9.4,
WOMEN,1999-03,9.3,
WOMEN,1999-04,9.2,
WOMEN,1999-05,9.2,
WOMEN,1999-06,9.1,
WOMEN,1999-07,9.0,
WOMEN,1999-08,9.0,
WOMEN,1999-09,8.9,
WOMEN,1999-10,8.8,
WOMEN,1999-11,8.8,
WOMEN,1999-12,8.7,
WOMEN,2000-01,8.6,
WOMEN,2000-02,8.6,
WOMEN,2000-03,8.5,
WOMEN,2000-04,8.5,
WOMEN,2000-05,8.4,
WOMEN,2000-06,8.3,
WOMEN,2000-07,8.3,
WOMEN,2000-08,8.2,
WOMEN,2000-09,8.2,
WOMEN,2000-10,8.1,
WOMEN,2000-11,8.0,
WOMEN,2000-12,8.0,
WOMEN,2001-01,7.9,
WOMEN,2001-02,7.9,
WOMEN,2001-03,7.8,
WOMEN,2001-04,7.8,
WOMEN,2001-05,7.8,
WOMEN,2001-06,7.8,
WOMEN,2001-07,7.9,
WOMEN,2001-08,7.9,
WOMEN,2001-09,7.9,
WOMEN,2001-10,8.0,
WOMEN,2001-11,8.0,
WOMEN,2001-12,8.0,
WOMEN,2002-01,8.1,
WOMEN,2002-02,8.1,
WOMEN,2002-03,8.2,
WOMEN,2002-04,8.2,
WOMEN,2002-05,8.3,
WOMEN,2002-06,8.4,
WOMEN,2002-07,8.4,
WOMEN,2002-08,8.5,
WOMEN,2002-09,8.6,
WOMEN,2002-10,8.7,
WOMEN,2002-11,8.8,
WOMEN,2002-12,8.9,
WOMEN,2003-01,9.0,
WOMEN,2003-02,9.1,
WOMEN,2003-03,9.2,
WOMEN,2003-04,9.3,
WOMEN,2003-05,9.3,
WOMEN,2003-06,9.4,
WOMEN,2003-07,9.4,
WOMEN,2003-08,9.4,
WOMEN,2003-09,9.5,
WOMEN,2003-10,9.5,
WOMEN,2003-11,9.5,
WOMEN,2003-12,9.6,
WOMEN,2004-01,9.6,
WOMEN,2004-02,9.7,
WOMEN,2004-03,10.0,
WOMEN,2004-04,10.1,
WOMEN,2004-05,10.1,
WOMEN,2004-06,10.1,
WOMEN,2004-07,10.1,
WOMEN,2004-08,10.1,
WOMEN,2004-09,10.2,
WOMEN,2004-10,10.2,
WOMEN,2004-11,10.2,
WOMEN,2004-12,10.3,
WOMEN,2005-01,10.3,
WOMEN,2005-02,10.5,
WOMEN,2005-03,10.6,
WOMEN,2005-04,10.8,
WOMEN,2005-05,10.8,
WOMEN,2005-06,10.9,
WOMEN,2005-07,10.9,
WOMEN,2005-08,10.8,
WOMEN,2005-09,10.8,
WOMEN,2005-10,10.7,
WOMEN,2005-11,10.7,
WOMEN,2005-12,10.6,
WOMEN,2006-01,10.5,
WOMEN,2006-02,10.4,
WOMEN,2006-03,10.3,
WOMEN,2006-04,10.2,
WOMEN,2006-05,10.1,
WOMEN,2006-06,10.0,
WOMEN,2006-07,9.9,
WOMEN,2006-08,9.8,
WOMEN,2006-09,9.8,
WOMEN,2006-10,9.7,
WOMEN,2006-11,9.6,
WOMEN,2006-12,9.4,
WOMEN,2007-01,9.3,
WOMEN,2007-02,9.2,
WOMEN,2007-03,9.0,
WOMEN,2007-04,8.9,
